Date,Open,High,Low,Close,Volume,ret_1d,ret_1d_lag1,ret_1d_lag2,ret_3d_mean,ret_5d_vol,y_next_dir
1999-02-09,124.375,124.5,121.515625,121.53125,8985700,-0.022373051784816522,0.002015113350126052,-0.01145418326693226,-0.010604040567207576,0.013178870661058563,1.0
1999-02-10,122.125,123.0,121.328125,122.3125,6936700,0.0064283877603497075,-0.022373051784816522,0.002015113350126052,-0.004643183558113588,0.011994187715506543,1.0
1999-02-11,123.0625,126.09375,122.5,125.125,9181800,0.022994379151762834,0.0064283877603497075,-0.022373051784816522,0.0023499050424320065,0.017354655577126964,-1.0
1999-02-12,124.8125,125.5,122.625,123.625,10676600,-0.011988011988012026,0.022994379151762834,0.0064283877603497075,0.005811584974700172,0.017440493118098605,-1.0
1999-02-16,124.75,125.625,122.875,122.875,6915500,-0.006066734074823055,-0.011988011988012026,0.022994379151762834,0.0016465443629759176,0.017513670664079994,-1.0
1999-02-17,123.1875,125.359375,122.25,122.75,7858100,-0.0010172939979654627,-0.006066734074823055,-0.011988011988012026,-0.006357346686933514,0.01351102062521536,1.0
1999-02-18,123.1875,124.375,122.21875,123.71875,9048900,0.007892057026476662,-0.0010172939979654627,-0.006066734074823055,0.0002693429845627149,0.013644253610933323,1.0
1999-02-19,124.0,125.75,123.375,124.25,5312200,0.00429401363980797,0.007892057026476662,-0.0010172939979654627,0.00372292555610639,0.007949723001231066,1.0
1999-02-22,124.4375,127.71875,124.28125,127.5625,10695800,0.026659959758551288,0.00429401363980797,0.007892057026476662,0.01294867680827864,0.012525491630133846,-1.0
1999-02-23,127.59375,128.5,126.59375,127.5,7770700,-0.0004899559039686086,0.026659959758551288,0.00429401363980797,0.010154672498130216,0.01133484240356072,-1.0
1999-02-24,127.84375,128.84375,125.0,125.25,7271000,-0.01764705882352946,-0.0004899559039686086,0.026659959758551288,0.00284098167701774,0.01594806138104264,-1.0
1999-02-25,124.53125,125.28125,122.6875,124.0625,11633000,-0.00948103792415167,-0.01764705882352946,-0.0004899559039686086,-0.009206017550549913,0.016796689823064165,-1.0
1999-02-26,124.75,124.84375,122.8125,123.5625,9621300,-0.004030226700251882,-0.00948103792415167,-0.01764705882352946,-0.010386107815977671,0.01675983544920758,1.0
1999-03-01,123.65625,124.3125,122.375,123.90625,7607200,0.002781992918563514,-0.004030226700251882,-0.00948103792415167,-0.0035764239019466793,0.00804485138756771,-1.0
1999-03-02,124.5,125.3125,122.3125,122.8125,9651500,-0.008827238335435084,0.002781992918563514,-0.004030226700251882,-0.0033584907057078173,0.0075231311046264834,1.0
1999-03-03,123.09375,123.5625,121.78125,123.46875,7881400,0.005343511450381699,-0.008827238335435084,0.002781992918563514,-0.0002339113221632901,0.006707154341364693,1.0
1999-03-04,124.0625,125.484375,123.265625,125.03125,8256400,0.01265502404454577,0.005343511450381699,-0.008827238335435084,0.0030570990531641287,0.008337417316165514,1.0
1999-03-05,127.5,128.125,126.5625,127.546875,10703100,0.0201199700074981,0.01265502404454577,0.005343511450381699,0.012706168500808523,0.010879300988774597,1.0
1999-03-08,128.28125,128.796875,127.25,128.375,4802200,0.006492711013107888,0.0201199700074981,0.01265502404454577,0.013089235021717252,0.010694540141382535,-1.0
1999-03-09,128.125,129.9375,127.75,128.0625,7893400,-0.0024342745861732906,0.006492711013107888,0.0201199700074981,0.008059468811477566,0.00845307701741075,1.0
1999-03-10,128.46875,129.25,127.78125,129.1875,3950000,0.008784773060029227,-0.0024342745861732906,0.006492711013107888,0.004281069828987942,0.008276653227939168,1.0
1999-03-11,129.6875,131.1875,128.875,130.625,6583700,0.011127237542331914,0.008784773060029227,-0.0024342745861732906,0.00582591200539595,0.008140774844989561,-1.0
1999-03-12,131.0,131.03125,129.21875,129.375,5286500,-0.009569377990430672,0.011127237542331914,0.008784773060029227,0.003447544203976823,0.008648171473375509,1.0
1999-03-15,129.9375,131.25,129.5,131.21875,5394400,0.014251207729468529,-0.009569377990430672,0.011127237542331914,0.005269689093789924,0.010042086334282732,-1.0
1999-03-16,131.125,131.65625,130.46875,130.71875,4547500,-0.003810431055013108,0.014251207729468529,-0.009569377990430672,0.00029046622800824967,0.010293042971150699,-1.0
1999-03-17,130.6875,130.9375,129.625,130.15625,4524100,-0.004303131723643272,-0.003810431055013108,0.014251207729468529,0.0020458816502707164,0.010484244151838736,1.0
1999-03-18,129.78125,132.375,129.75,132.25,3506300,0.016086434573829633,-0.004303131723643272,-0.003810431055013108,0.0026576239317244177,0.011773395086405014,-1.0
1999-03-19,132.3125,132.625,129.6875,129.6875,5526700,-0.01937618147448017,0.016086434573829633,-0.004303131723643272,-0.0025309595414312693,0.014737036085775208,1.0
1999-03-22,130.0625,130.59375,129.421875,129.9375,4603800,0.001927710843373509,-0.01937618147448017,0.016086434573829633,-0.00045401201909234246,0.012776979178603537,-1.0
1999-03-23,129.3125,129.53125,125.703125,126.1875,9713800,-0.028860028860028808,0.001927710843373509,-0.01937618147448017,-0.015436166497045156,0.017684359069098522,1.0
1999-03-24,126.84375,127.171875,125.625,126.90625,6280900,0.005695889053987102,-0.028860028860028808,0.001927710843373509,-0.0070788096542227326,0.018594109365247146,1.0
1999-03-25,128.0625,129.5,127.75,129.5,6639600,0.020438315685791686,0.005695889053987102,-0.028860028860028808,-0.00090860804008334,0.01987977118752771,-1.0
1999-03-26,128.625,129.125,127.71875,128.5625,6159700,-0.007239382239382253,0.020438315685791686,0.005695889053987102,0.006298274166798845,0.01820901990400547,1.0
1999-03-29,129.15625,131.4375,129.15625,131.15625,5863900,0.02017501215362172,-0.007239382239382253,0.020438315685791686,0.011124648533343717,0.020746450959896575,-1.0
1999-03-30,129.9375,131.21875,129.5625,130.46875,5401400,-0.005241839409101723,0.02017501215362172,-0.007239382239382253,0.0025645968350459145,0.01330618182205988,-1.0
1999-03-31,131.15625,131.609375,128.3125,128.375,7413600,-0.016047904191616724,-0.005241839409101723,0.02017501215362172,-0.0003715771490322428,0.016829817589778175,1.0
1999-04-01,129.6875,129.6875,128.125,129.34375,7683600,0.0075462512171373675,-0.016047904191616724,-0.005241839409101723,-0.00458116412786036,0.014153332284475099,1.0
1999-04-05,130.9375,132.59375,130.25,132.40625,5791100,0.023677216719014238,0.0075462512171373675,-0.016047904191616724,0.005058521248178294,0.016795032905079034,-1.0
1999-04-06,132.1875,132.984375,131.15625,132.09375,5381300,-0.0023601604909133655,0.023677216719014238,0.0075462512171373675,0.00962110248174608,0.014972200840281462,1.0
1999-04-07,132.6875,133.375,131.375,133.15625,6248600,0.008043529690087592,-0.0023601604909133655,0.023677216719014238,0.009786861972729488,0.014648732356784164,1.0
1999-04-08,133.1875,134.9375,132.28125,134.84375,5909100,0.01267308143628254,0.008043529690087592,-0.0023601604909133655,0.006118816878485589,0.009444556029622145,1.0
1999-04-09,134.4375,135.5,133.59375,134.875,4365800,0.00023174971031281189,0.01267308143628254,0.008043529690087592,0.0069827869455609815,0.010419536026908906,1.0
1999-04-12,133.46875,136.40625,133.21875,136.3125,8213200,0.01065801668211308,0.00023174971031281189,0.01267308143628254,0.007854282609569477,0.006585106414190756,-1.0
1999-04-13,136.25,136.46875,134.5,135.4375,10071400,-0.006419073819348919,0.01065801668211308,0.00023174971031281189,0.0014902308576923244,0.007957336954958826,-1.0
1999-04-14,136.0625,136.0625,132.6875,133.15625,11551700,-0.01684356252884167,-0.006419073819348919,0.01065801668211308,-0.004201539888692503,0.012238730557023896,-1.0
1999-04-15,133.4375,133.5625,131.0,132.65625,11150000,-0.003754987092231876,-0.01684356252884167,-0.006419073819348919,-0.009005874480140822,0.010007940701717623,-1.0
1999-04-16,132.90625,132.90625,131.1875,131.53125,6476200,-0.008480565371024706,-0.003754987092231876,-0.01684356252884167,-0.009693038330699419,0.010013946696351939,-1.0
1999-04-19,132.6875,134.53125,128.375,129.5,12487200,-0.015443098123069654,-0.008480565371024706,-0.003754987092231876,-0.009226216862108746,0.005709999149870836,1.0
1999-04-20,129.8125,131.1875,129.0,131.125,9049600,0.012548262548262468,-0.015443098123069654,-0.008480565371024706,-0.0037918003152772974,0.011844903813306705,1.0
1999-04-21,131.0625,135.625,130.40625,134.875,5772200,0.028598665395614953,0.012548262548262468,-0.015443098123069654,0.008567943273602588,0.017773384969585092,1.0
1999-04-22,135.125,136.375,134.390625,136.15625,6897400,0.009499536607970427,0.028598665395614953,0.012548262548262468,0.01688215485061595,0.017558270134990284,-1.0
1999-04-23,135.875,136.75,135.0,135.8125,4593100,-0.002524672940096395,0.009499536607970427,0.028598665395614953,0.011857843021162995,0.01655949578508061,1.0
1999-04-26,136.5,136.8125,135.46875,136.59375,3606500,0.005752416014726203,-0.002524672940096395,0.009499536607970427,0.004242426560866745,0.01145165888792328,1.0
1999-04-27,137.125,137.5,135.84375,137.25,5147200,0.0048043925875085325,0.005752416014726203,-0.002524672940096395,0.0026773785540461135,0.01167336390186668,-1.0
1999-04-28,136.4375,137.25,135.0,135.375,5544300,-0.013661202185792365,0.0048043925875085325,0.005752416014726203,-0.0010347978611858766,0.009170877613243866,-1.0
1999-04-29,135.5625,136.0625,133.8125,134.34375,9824300,-0.0076177285318559385,-0.013661202185792365,0.0048043925875085325,-0.005491512710046591,0.008247865919337145,-1.0
1999-04-30,135.09375,135.625,131.5,133.25,10991900,-0.008141428239125337,-0.0076177285318559385,-0.013661202185792365,-0.009806786318924546,0.008601553038037911,1.0
1999-05-03,133.4375,135.84375,133.09375,135.6875,10709700,0.018292682926829285,-0.008141428239125337,-0.0076177285318559385,0.0008445087186160031,0.012851544080544546,-1.0
1999-05-04,135.125,135.8125,133.125,133.75,10509300,-0.014279134039613117,0.018292682926829285,-0.008141428239125337,-0.001375959783969723,0.013419722472163987,1.0
1999-05-05,133.9375,135.0625,131.84375,134.8125,10032300,0.007943925233644844,-0.014279134039613117,0.018292682926829285,0.003985824706953671,0.013444738276217226,-1.0
1999-05-06,134.4375,135.125,132.375,133.984375,13507200,-0.006142790913305496,0.007943925233644844,-0.014279134039613117,-0.004159333239757923,0.013271735485511275,1.0
1999-05-07,134.5,135.125,133.4375,135.0,8680700,0.007580174927113603,-0.006142790913305496,0.007943925233644844,0.003127103082484317,0.012854282875185374,-1.0
1999-05-10,134.84375,135.71875,133.53125,134.328125,5580100,-0.004976851851851816,0.007580174927113603,-0.006142790913305496,-0.0011798226126812361,0.009584619916299865,1.0
1999-05-11,135.3125,136.875,134.71875,135.6875,7000600,0.01011980923577993,-0.004976851851851816,0.007580174927113603,0.004241044103680573,0.007798839806918979,1.0
1999-05-12,135.75,137.21875,131.5,136.75,13865800,0.007830492860432914,0.01011980923577993,-0.004976851851851816,0.00432448341478701,0.007780660561419149,1.0
1999-05-13,137.25,138.0,136.8125,137.34375,4485700,0.004341864716636223,0.007830492860432914,0.01011980923577993,0.00743072227094969,0.005934011492037947,-1.0
1999-05-14,134.5625,135.875,133.5,133.78125,8370100,-0.025938566552901055,0.004341864716636223,0.007830492860432914,-0.0045887363252773055,0.014707864751507444,1.0
1999-05-17,133.625,134.484375,132.375,134.1875,6268100,0.003036673674375212,-0.025938566552901055,0.004341864716636223,-0.006186676053963207,0.01470148985028664,-1.0
1999-05-18,134.53125,134.984375,132.625,133.9375,8218600,-0.0018630647414997759,0.003036673674375212,-0.025938566552901055,-0.008254985873341872,0.013545804927554386,1.0
1999-05-19,134.46875,135.0,133.25,134.90625,5052400,0.007232851143257113,-0.0018630647414997759,0.003036673674375212,0.0028021533587108496,0.013433829139479159,-1.0
1999-05-20,135.125,135.59375,134.0625,134.09375,4670400,-0.0060227009497335615,0.007232851143257113,-0.0018630647414997759,-0.00021763818265874146,0.012875586431940261,-1.0
1999-05-21,134.125,134.6875,132.59375,133.34375,6418200,-0.005593101841062653,-0.0060227009497335615,0.007232851143257113,-0.001460983882513034,0.005711879543954083,-1.0
1999-05-24,133.84375,133.84375,130.390625,131.125,7952000,-0.016639325052730247,-0.005593101841062653,-0.0060227009497335615,-0.009418375947842153,0.008594478292123077,-1.0
1999-05-25,131.375,132.34375,128.4375,129.0,15406400,-0.0162059103908484,-0.016639325052730247,-0.005593101841062653,-0.012812779094880433,0.00977472426188209,1.0
1999-05-26,129.3125,131.0,128.09375,130.4375,12575900,0.011143410852713087,-0.0162059103908484,-0.016639325052730247,-0.0072339415302885195,0.011282919960107347,-1.0
1999-05-27,129.84375,130.28125,128.0,128.5625,14515400,-0.014374700527072348,0.011143410852713087,-0.0162059103908484,-0.006479066688402553,0.011771974308777243,1.0
1999-05-28,129.0,130.75,128.59375,130.203125,8748000,0.01276130286825472,-0.014374700527072348,0.011143410852713087,0.0031766710646318197,0.015202279628947943,-1.0
1999-06-01,130.125,130.15625,128.375,129.75,6705300,-0.0034801392055682223,0.01276130286825472,-0.014374700527072348,-0.0016978456214619502,0.013672713309500574,1.0
1999-06-02,129.75,130.1875,128.015625,129.875,6981900,0.0009633911368014392,-0.0034801392055682223,0.01276130286825472,0.0034148515998293125,0.011145187138404563,1.0
1999-06-03,130.6875,130.875,129.78125,130.59375,6076600,0.0055341674687199305,0.0009633911368014392,-0.0034801392055682223,0.0010058064666510491,0.010158187728045553,1.0
1999-06-04,131.46875,133.359375,130.9375,133.21875,9787200,0.0201005025125629,0.0055341674687199305,0.0009633911368014392,0.008866020372694757,0.009395262089525446,1.0
1999-06-07,133.4375,134.1875,132.90625,133.5625,5299100,0.0025803424818202636,0.0201005025125629,0.0055341674687199305,0.009405004154367699,0.008976005667183323,-1.0
1999-06-08,133.375,133.796875,131.59375,132.25,4895700,-0.009826860084230282,0.0025803424818202636,0.0201005025125629,0.004284661636717628,0.010769334153773966,-1.0
1999-06-09,132.40625,133.09375,131.8125,132.125,7409700,-0.000945179584120992,-0.009826860084230282,0.0025803424818202636,-0.00273056572884367,0.010930741760402833,-1.0
1999-06-10,131.4375,131.46875,129.59375,130.90625,7040700,-0.009224219489120111,-0.000945179584120992,-0.009826860084230282,-0.0066654197191571285,0.01216340553774542,-1.0
1999-06-11,131.21875,132.21875,129.09375,129.8125,12824800,-0.008355216042014835,-0.009224219489120111,-0.000945179584120992,-0.006174871705085312,0.00561658959838301,1.0
1999-06-14,130.6875,130.75,129.546875,129.9375,6823500,0.000962927298988836,-0.008355216042014835,-0.009224219489120111,-0.005538836077382037,0.005080775571137025,1.0
1999-06-15,130.46875,131.65625,130.078125,130.8125,5700900,0.006734006734006703,0.000962927298988836,-0.008355216042014835,-0.0002194273363397651,0.006682356711733527,1.0
1999-06-16,132.375,133.875,132.375,133.3125,7865800,0.019111323459149565,0.006734006734006703,0.000962927298988836,0.008936085830715035,0.011719411134647778,1.0
1999-06-17,132.875,135.5625,132.625,134.5625,8162800,0.00937646507266754,0.019111323459149565,0.006734006734006703,0.01174059842194127,0.010177772420134871,-1.0
1999-06-18,134.0625,134.6875,133.375,134.3125,2875100,-0.0018578727357175806,0.00937646507266754,0.019111323459149565,0.00887663859869984,0.008173432947058617,1.0
1999-06-21,134.46875,135.25,133.65625,134.625,4646400,0.00232666356444855,-0.0018578727357175806,0.00937646507266754,0.0032817519671328363,0.007946840497998734,-1.0
1999-06-22,134.0,135.1875,133.5,133.6875,5862400,-0.0069637883008356605,0.00232666356444855,-0.0018578727357175806,-0.0021649991573682303,0.010170835902754884,-1.0
1999-06-23,133.0,133.625,132.125,133.03125,9629200,-0.004908835904628317,-0.0069637883008356605,0.00232666356444855,-0.0031819868803384757,0.006491381299318462,-1.0
1999-06-24,132.875,132.9375,130.65625,132.03125,9176900,-0.007517030772844713,-0.004908835904628317,-0.0069637883008356605,-0.006463218326102897,0.004073143856047084,-1.0
1999-06-25,132.59375,133.015625,131.25,131.703125,4087000,-0.0024852071005917464,-0.007517030772844713,-0.004908835904628317,-0.004970357926021592,0.0040081159451853645,1.0
1999-06-28,132.6875,133.625,132.5,133.3125,5028900,0.01221971764147578,-0.0024852071005917464,-0.007517030772844713,0.0007391599226797737,0.008153989205076803,1.0
1999-06-29,133.0,135.1875,132.78125,134.5625,6956200,0.00937646507266754,0.01221971764147578,-0.0024852071005917464,0.006370325204517191,0.008875248392442235,1.0
1999-06-30,134.625,137.5,133.84375,137.0,16856100,0.018114259173246605,0.00937646507266754,0.01221971764147578,0.013236813962463309,0.01062464717905595,1.0
1999-07-01,137.0,138.5,136.0625,138.03125,9939500,0.007527372262773779,0.018114259173246605,0.00937646507266754,0.011672698836229308,0.007543944622351502,1.0
1999-07-02,138.125,139.5,137.90625,139.40625,3772800,0.009961512338691358,0.007527372262773779,0.018114259173246605,0.01186771459157058,0.004089818241451738,-1.0
1999-07-06,139.25,140.75,138.59375,139.375,11221100,-0.0002241649854293204,0.009961512338691358,0.007527372262773779,0.005754906538678606,0.006545568019573242,1.0
1999-07-07,139.0625,139.71875,138.515625,139.5625,3230700,0.0013452914798206539,-0.0002241649854293204,0.009961512338691358,0.0036942129443608973,0.007350937021879742,1.0
1999-07-08,139.0625,140.625,138.75,139.671875,7101500,0.0007836990595611049,0.0013452914798206539,-0.0002241649854293204,0.0006349418513174795,0.0045591694929047405,1.0
1999-07-09,140.0,140.59375,139.5625,140.5,2976800,0.005929074840586246,0.0007836990595611049,0.0013452914798206539,0.002686021793322668,0.004287323086504503,-1.0
1999-07-12,140.9375,140.9375,139.5,139.875,4436300,-0.004448398576512469,0.005929074840586246,0.0007836990595611049,0.0007547917745449606,0.003712280201276072,-1.0
1999-07-13,139.375,139.921875,138.65625,139.375,6477600,-0.00357462019660415,-0.004448398576512469,0.005929074840586246,-0.0006979813108434577,0.004187595838887284,1.0
1999-07-14,140.0,140.21875,138.75,140.15625,4382500,0.005605381165919354,-0.00357462019660415,-0.004448398576512469,-0.0008058792023990883,0.004900635953296183,1.0
1999-07-15,140.78125,141.375,140.3125,141.046875,3348600,0.006354515050167153,0.005605381165919354,-0.00357462019660415,0.002795092006494119,0.005478431448793597,1.0
1999-07-16,141.25,142.15625,140.75,141.8125,2281500,0.005428159964550705,0.006354515050167153,0.005605381165919354,0.005796018726879071,0.00539190259684442,-1.0
1999-07-19,142.1875,142.25,140.5625,140.875,4287000,-0.006610841780520071,0.005428159964550705,0.006354515050167153,0.0017239444113992624,0.006069817667849221,-1.0
1999-07-20,140.125,140.40625,137.53125,137.984375,7060100,-0.020519077196095803,-0.006610841780520071,0.005428159964550705,-0.0072339196706883895,0.011694229987669856,-1.0
1999-07-21,138.09375,138.90625,137.3125,137.828125,4793700,-0.0011323745895142068,-0.020519077196095803,-0.006610841780520071,-0.00942076452204336,0.010972092403467608,-1.0
1999-07-22,137.4375,138.0,135.46875,136.015625,7804100,-0.013150436458451376,-0.0011323745895142068,-0.020519077196095803,-0.011600629414687128,0.01011730044780783,-1.0
1999-07-23,136.65625,137.0,135.125,135.75,4603000,-0.001952900631820742,-0.013150436458451376,-0.0011323745895142068,-0.005411903893262108,0.00816471441198985,-1.0
1999-07-26,134.875,136.125,134.625,134.75,4333400,-0.007366482504604033,-0.001952900631820742,-0.013150436458451376,-0.007489939864958717,0.008123889892785095,1.0
1999-07-27,136.0,137.203125,135.375,135.875,5908500,0.008348794063079756,-0.007366482504604033,-0.001952900631820742,-0.0003235296911150061,0.00799162461397403,1.0
1999-07-28,136.25,137.3125,135.59375,136.3125,3955500,0.0032198712051518807,0.008348794063079756,-0.007366482504604033,0.001400727587875868,0.008475195634482232,-1.0
1999-07-29,134.9375,135.25,133.3125,134.40625,7760600,-0.013984410820724436,0.0032198712051518807,0.008348794063079756,-0.0008052485174975995,0.008748855856447559,-1.0
1999-07-30,134.8125,135.34375,132.5625,132.75,5994300,-0.012322715647523852,-0.013984410820724436,0.0032198712051518807,-0.007695751754365469,0.00979824419311633,1.0
1999-08-02,132.75,134.75,132.5,133.0625,6065500,0.002354048964218425,-0.012322715647523852,-0.013984410820724436,-0.007984359168009955,0.01002932965181004,-1.0
1999-08-03,133.71875,133.84375,131.375,132.4375,5445400,-0.004697040864255486,0.002354048964218425,-0.012322715647523852,-0.004888569182520304,0.008000701262406635,-1.0
1999-08-04,132.71875,133.875,130.4375,130.625,6497900,-0.013685700802265166,-0.004697040864255486,0.002354048964218425,-0.0053428975674340755,0.007138818106307174,1.0
1999-08-05,130.875,131.9375,128.84375,131.8125,10322000,0.009090909090909038,-0.013685700802265166,-0.004697040864255486,-0.003097277525203871,0.00968507522613914,-1.0
1999-08-06,131.21875,132.0,129.5,130.375,7537700,-0.010905642484589806,0.009090909090909038,-0.013685700802265166,-0.005166811398648645,0.009391515332839594,-1.0
1999-08-09,130.59375,131.796875,129.75,130.09375,5565900,-0.002157238734419975,-0.010905642484589806,0.009090909090909038,-0.001323990709366914,0.00888320463880945,-1.0
1999-08-10,129.875,130.15625,127.0,128.65625,9793300,-0.011049723756906049,-0.002157238734419975,-0.010905642484589806,-0.008037534991971943,0.009364870817303347,1.0
1999-08-11,129.6875,130.53125,128.625,130.21875,8003400,0.012144765606023844,-0.011049723756906049,-0.002157238734419975,-0.00035406562843406003,0.010887696338313615,-1.0
1999-08-12,130.6875,131.8125,129.90625,130.140625,7036800,-0.0005999520038396655,0.012144765606023844,-0.011049723756906049,0.00016502994842604313,0.009512472208794443,1.0
1999-08-13,131.625,133.25,131.125,133.15625,5857700,0.023172049465722155,-0.0005999520038396655,0.012144765606023844,0.01157228768930211,0.013407218764273835,1.0
1999-08-16,133.125,133.96875,132.25,133.75,3927000,0.004459047172025388,0.023172049465722155,-0.0005999520038396655,0.00901038154463596,0.01292828463142673,1.0
1999-08-17,134.4375,134.84375,133.125,134.625,4808000,0.006542056074766434,0.004459047172025388,0.023172049465722155,0.011391050904171326,0.009075437469502573,-1.0
1999-08-18,134.203125,134.375,133.25,133.65625,4355500,-0.007195914577530216,0.006542056074766434,0.004459047172025388,0.001268396223087202,0.01132049424820735,-1.0
1999-08-19,132.375,133.234375,131.6875,132.5625,6448100,-0.008183306055646433,-0.007195914577530216,0.006542056074766434,-0.0029457215194700717,0.01272527783406468,1.0
1999-08-20,133.0625,134.125,132.6875,133.90625,3663700,0.010136727958510061,-0.008183306055646433,-0.007195914577530216,-0.0017474975582221959,0.008329919245343662,1.0
1999-08-23,134.8125,136.546875,134.65625,136.46875,5637800,0.019136522753792296,0.010136727958510061,-0.008183306055646433,0.007029981552218641,0.01169379339271765,1.0
1999-08-24,136.0625,137.96875,135.375,136.96875,9279500,0.0036638424547743575,0.019136522753792296,0.010136727958510061,0.010979031055692237,0.01161330492763376,1.0
1999-08-25,137.1875,138.78125,136.15625,138.375,6005300,0.010266940451745477,0.0036638424547743575,0.019136522753792296,0.011022435220104043,0.010117679956070548,-1.0
1999-08-26,138.28125,138.421875,136.5,136.71875,4322300,-0.011969286359530207,0.010266940451745477,0.0036638424547743575,0.0006538321823298757,0.011575140315244661,-1.0
1999-08-27,136.875,137.0625,135.0625,135.0625,6247400,-0.012114285714285744,-0.011969286359530207,0.010266940451745477,-0.004605543874023492,0.013774238194657616,-1.0
1999-08-30,135.34375,135.5,132.0,132.5625,4652000,-0.018509949097640033,-0.012114285714285744,-0.011969286359530207,-0.014197840390485328,0.012115705145855669,-1.0
1999-08-31,132.9375,133.75,130.875,132.0625,11453700,-0.003771805752003754,-0.018509949097640033,-0.012114285714285744,-0.011465346854643177,0.011086656773113502,1.0
1999-09-01,132.9375,133.734375,132.3125,133.6875,6863900,0.01230477993374346,-0.003771805752003754,-0.018509949097640033,-0.003325658305300109,0.011897982029760095,-1.0
1999-09-02,132.125,132.671875,130.65625,132.109375,10896300,-0.011804581580177609,0.01230477993374346,-0.003771805752003754,-0.0010905357994793012,0.011880349155920974,1.0
1999-09-03,134.875,136.5,134.6875,135.96875,9160800,0.02921348314606731,-0.011804581580177609,0.01230477993374346,0.00990456049987772,0.01930013847429851,-1.0
1999-09-07,136.0625,136.625,135.21875,135.46875,4560800,-0.0036773155596414586,0.02921348314606731,-0.011804581580177609,0.00457719533541608,0.016376739551186643,-1.0
1999-09-08,134.84375,136.0625,134.03125,134.8125,6159600,-0.0048442906574394096,-0.0036773155596414586,0.02921348314606731,0.006897292309662147,0.016517811172860834,-1.0
1999-09-09,134.75,135.25,133.6875,134.75,6177800,-0.00046360686138158247,-0.0048442906574394096,-0.0036773155596414586,-0.0029950710261541502,0.01593572065583197,1.0
1999-09-10,136.25,136.359375,134.9375,135.875,2934500,0.008348794063079756,-0.00046360686138158247,-0.0048442906574394096,0.001013632181419588,0.01411563826035044,-1.0
1999-09-13,135.125,135.46875,134.5,134.953125,2320500,-0.0067847286108555505,0.008348794063079756,-0.00046360686138158247,0.0003668195302808745,0.005956612947671008,-1.0
1999-09-14,134.0625,134.5625,133.375,134.0625,3736000,-0.006599513720041639,-0.0067847286108555505,0.008348794063079756,-0.0016784827559391442,0.006355580399439817,-1.0
1999-09-15,135.4375,135.4375,131.875,131.9375,6984500,-0.015850815850815825,-0.006599513720041639,-0.0067847286108555505,-0.009745019393904339,0.008938517526097825,1.0
1999-09-16,132.5,132.8125,130.3125,132.453125,15377600,0.003908100426338157,-0.015850815850815825,-0.006599513720041639,-0.0061807430481731025,0.009593728284379837,1.0
1999-09-17,132.625,133.9375,132.15625,133.75,8542300,0.009791199716880916,0.003908100426338157,-0.015850815850815825,-0.0007171719025322506,0.010046185495904898,-1.0
1999-09-20,133.9375,134.0,133.09375,133.5625,2803900,-0.0014018691588785215,0.009791199716880916,0.003908100426338157,0.004099143661446851,0.009839864741355429,-1.0
1999-09-21,132.25,132.46875,130.15625,130.75,9335200,-0.021057557323350462,-0.0014018691588785215,0.009791199716880916,-0.004222742255116023,0.01310186500507926,-1.0
1999-09-22,131.25,131.84375,129.75,130.609375,13009100,-0.0010755258126194933,-0.021057557323350462,-0.0014018691588785215,-0.007844984098282826,0.01160102951818326,-1.0
1999-09-23,131.8125,131.8125,127.625,127.875,12204100,-0.020935518602703707,-0.0010755258126194933,-0.021057557323350462,-0.014356200579557887,0.013603086731270855,-1.0
1999-09-24,127.75,128.375,126.3125,127.75,13792900,-0.0009775171065493637,-0.020935518602703707,-0.0010755258126194933,-0.007662853840624188,0.010870720646212605,1.0
1999-09-27,128.75,129.75,128.28125,128.59375,6970300,0.006604696673189858,-0.0009775171065493637,-0.020935518602703707,-0.005102779678687737,0.012718873322247443,-1.0
1999-09-28,127.9375,128.8125,125.5625,128.34375,11063400,-0.001944106925880873,0.006604696673189858,-0.0009775171065493637,0.0012276908802532072,0.010254595246054592,-1.0
1999-09-29,128.4375,129.125,126.75,126.8125,7580300,-0.011930849768687635,-0.001944106925880873,0.006604696673189858,-0.0024234200071262166,0.010708236024254216,1.0
1999-09-30,127.4375,129.4375,126.96875,128.75,7498900,0.015278462296697937,-0.011930849768687635,-0.001944106925880873,0.00046783520070980966,0.010176536605641428,-1.0
1999-10-01,127.9375,128.5625,126.625,128.46875,11127100,-0.0021844660194174637,0.015278462296697937,-0.011930849768687635,0.0003877155028642794,0.010261175215747024,1.0
1999-10-04,129.1875,130.875,128.75,130.75,6341600,0.017757236682072408,-0.0021844660194174637,0.015278462296697937,0.010283744319784294,0.012668945233358434,-1.0
1999-10-05,130.71875,131.96875,128.6875,130.625,11976000,-0.0009560229445506607,0.017757236682072408,-0.0021844660194174637,0.004872249239368094,0.012572174282794233,1.0
1999-10-06,130.75,132.8125,130.6875,132.625,10308200,0.015311004784688942,-0.0009560229445506607,0.017757236682072408,0.010704072840736897,0.009748631091241407,-1.0
1999-10-07,132.859375,133.0,131.5,131.875,6535600,-0.005655042412818112,0.015311004784688942,-0.0009560229445506607,0.002899979809106723,0.010834883564542541,1.0
1999-10-08,131.75,133.875,131.234375,133.875,9674300,0.01516587677725112,-0.005655042412818112,0.015311004784688942,0.00827394638304065,0.010795229487638048,-1.0
