Date,Open,High,Low,Adj Close,Volume,rsi_14,sma_50,adx_20,volume,corr_24,prev_open_close,prev_close_high,prev_close_low,momentum_20,y_1d_dir,ret_1d_fwd
2000-10-17,138.4375,138.5625,134.40625,85.51495361328125,7831700,34.49450206960323,92.64327209464415,27.92705851296496,7831700,-0.34646552393181423,0.5668386959598433,-0.5762817765700174,-0.5586428146755411,-0.07685698609052805,-1.0,-0.0037102707417222547
2000-10-18,132.625,136.125,130.15625,85.19766998291016,10897300,33.758397548013605,92.4647554015289,29.7201430789428,10897300,-0.3201888039332257,0.6188689129862242,-0.6203306456390334,-0.5717280349331264,-0.0734388455876197,1.0,0.037709045082626735
2000-10-19,136.84375,139.453125,136.4375,88.41039276123047,8767300,46.263079485744484,92.36631896964414,30.40726603895063,8767300,-0.3525183144181796,0.5566740267263567,-0.5977549623986828,-0.5276972953146266,-0.023653068002644217,1.0,0.004261775867661743
2000-10-20,138.375,141.1875,138.375,88.78717803955078,7373500,47.51445284658653,92.28451812743515,30.602841995231195,7373500,-0.35398246776725384,0.5478242514946549,-0.5773385983774599,-0.5432292034769726,-0.036998018969566226,1.0,0.004467535281643231
2000-10-23,139.9375,141.03125,138.9375,89.18383789,5290000,48.864490009828096,92.20194671628984,30.78863915369773,5290000,-0.3786953644189787,0.5585020613940452,-0.590178932560591,-0.5585020613940452,-0.025779923771080182,-1.0,-0.006671027218337677
2000-10-24,140.96875,141.9375,139.0,88.58889008,5750700,46.91524990363603,92.08373718268986,30.726136606642896,5750700,-0.38290775517108455,0.5690903566249293,-0.5813543500331189,-0.5578775626517276,-0.019750161047535908,-1.0,-0.02350587434158824
2000-10-25,138.75,139.5625,136.125,86.50653076171875,9137600,40.78308866809372,91.92546295173283,31.040979432861498,9137600,-0.443189100254665,0.5912689488794644,-0.602204293019403,-0.5690455075628147,-0.04780674277326069,1.0,0.0027508725957314795
2000-10-26,137.125,137.65625,134.03125,86.74449920654297,9345800,41.720571239984245,91.77867401130314,31.57717602175304,9345800,-0.4869372656005909,0.6039251462087329,-0.6133175006685138,-0.5735806164155948,-0.05732826121129975,1.0,0.01897592520520419
2000-10-27,137.875,139.28125,136.625,88.39055633544922,9762900,47.86848811089798,91.64502426154728,31.675801196068388,9762900,-0.47291179046572723,0.5807918802263018,-0.5869161878753097,-0.5451267945056081,-0.03024363842397526,1.0,0.008974732001235664
2000-10-30,138.4375,141.09375,138.15625,89.18383789,10154100,50.57450712947177,91.5335700989371,31.34411397794716,10154100,-0.5352941629396349,0.5598385813610378,-0.5757480863839858,-0.5456967991184173,-0.02302891272477492,1.0,0.017234264181211767
2000-10-31,141.015625,143.6875,140.0625,90.72085571289062,7752400,55.4046134218552,91.44256927499491,30.481588006839594,7752400,-0.564465511292114,0.5522711656651267,-0.582055149656444,-0.5491175673601636,0.0031801353702509694,-1.0,-0.003388455283793723
2000-11-01,142.25,143.25,141.21875,90.41345215,6753600,54.262471875490924,91.34858489999492,29.662188334287407,6753600,-0.5573795452439139,0.5543903757508643,-0.5838419828703544,-0.5438842468953736,-0.00848139588157426,1.0,0.0016448012226533137
2000-11-02,143.15625,143.90625,142.515625,90.56216430664062,11395100,54.74846439063029,91.25005920419413,28.747083177819228,11395100,-0.5220754957185861,0.5733278247577676,-0.5843881258105462,-0.5619218892970895,-0.010294875524413438,1.0,0.000547591423336824
2000-11-03,143.46875,143.75,142.375,90.61175537109376,5187100,54.92048392914471,91.14659027108866,27.90155579188025,5187100,-0.5113747364561304,0.5807512010786035,-0.589032805275479,-0.5736773308271057,0.012184309855623576,1.0,0.007003986978161292
2000-11-06,143.15625,144.296875,143.03125,91.24639892578124,4042500,57.164664294526894,91.05660537728983,26.977914467891903,4042500,-0.5067174704662147,0.5833348489104345,-0.5864387508142015,-0.5712641192846744,0.02700913792135151,-1.0,-0.00021764492643028266
2000-11-07,143.140625,144.0,142.5625,91.22653961,5231300,57.0689234433441,90.9596963501539,26.18674759712878,5231300,-0.4966941285899348,0.568897531139192,-0.5813980244564984,-0.5675276140633227,0.044030884219541155,-1.0,-0.022174004109408063
2000-11-08,144.0625,144.0625,140.5625,89.20368194580078,6123300,48.21152428516375,90.82193344121835,25.78534216100113,6123300,-0.4884231178379261,0.569067791148677,-0.5784880213105783,-0.5627305454033981,0.029526143098798308,-1.0,-0.003779558941696126
2000-11-09,140.0,141.21875,137.25,88.86653137207031,10635300,46.90484940079337,90.6958242798414,25.898466876738315,10635300,-0.4149067879600788,0.6149837860676072,-0.6149837860676072,-0.5757477374690015,0.05187797908618519,-1.0,-0.024324612973619097
2000-11-10,139.0,139.46875,136.53125,86.70488739013672,8569500,39.51087020435022,90.50116210943125,26.10255756232806,8569500,-0.40372596379444764,0.5753962469159714,-0.5891106338868917,-0.5444509634944077,-0.006815167157436575,-1.0,-0.007776792162105695
2000-11-13,135.625,136.984375,133.015625,86.03060150146484,17285300,37.52380579725598,90.29103607183359,26.72175298426045,17285300,-0.3827625487602798,0.6031391560957406,-0.6085454257318549,-0.5746661360122056,-0.018996039341761306,1.0,0.026279413380550176
2000-11-14,137.46875,139.625,137.0,88.29143524169922,7668900,47.12555596213734,90.14155624395272,26.703193300336963,7668900,-0.4334835128595857,0.5764739247776933,-0.5922749883094514,-0.5461431476535142,0.03246779084946794,1.0,0.0031445141597341575
2000-11-15,139.0625,140.109375,137.75,88.56906891,8837700,48.1788058954354,90.01938919075624,26.580443767616327,8837700,-0.43482692789556276,0.5569885077038004,-0.5814104688385042,-0.5516793857179952,0.03957149212843625,-1.0,-0.015674233416860806
2000-11-16,138.578125,139.875,137.3125,87.18081665039062,6684100,43.51145770970823,89.85323654183047,26.522817612286875,6684100,-0.40215109131536625,0.5701023134985105,-0.5819221848473195,-0.555283370314929,-0.013907596974040759,-1.0,-0.005345251809667051
2000-11-17,137.3125,139.0,135.75,86.71481323242188,6551100,42.03923219319651,89.69081985481874,26.674297046966085,6551100,-0.39771862147266845,0.5895483699782375,-0.6044240622443546,-0.5750311281281713,-0.0233408117352909,-1.0,-0.014294180725406003
2000-11-20,135.75,136.375,134.3125,85.47529602050781,5458500,38.32475077734563,89.50638183601991,26.997277025598972,5458500,-0.3346094362649741,0.5834953092957837,-0.602955652195641,-0.5654764732773975,-0.04158311592360864,1.0,0.005104692113467424
2000-11-21,134.875,136.1875,133.515625,85.91162109,7684300,40.32363688840149,89.34451812744882,27.400432354679182,7684300,-0.31169590960971644,0.5881781791949564,-0.5954902334269774,-0.5713604544613081,-0.030221272527314658,-1.0,-0.023891605099851
2000-11-22,134.34375,134.875,132.125,83.85905456542969,5736900,34.6366213179939,89.13665679932383,27.946636926219682,5736900,-0.21031090087650836,0.5699273077236727,-0.5852046355560162,-0.5541043610401742,-0.03060435059615907,1.0,0.02045585099259495
2000-11-24,133.625,134.96875,133.625,85.57446289,3411600,41.99895497358486,88.95360870360821,28.440949136441986,3411600,-0.26101092896204386,0.6020184188361012,-0.6083534532906753,-0.5755603337611156,-0.013488305624510533,1.0,0.008806467242534533
2000-11-27,136.46875,136.6875,135.3125,86.32807159423828,5992000,44.933440818411405,88.82708190917461,28.46818205945404,5992000,-0.18394393017430447,0.5615055647122857,-0.5772082633284289,-0.5615055647122857,-0.023333768071145955,-1.0,-0.01722948958979309
2000-11-28,135.125,136.59375,133.640625,84.84068298339844,5336100,40.57058646309608,88.68786224364727,28.71302894082147,5336100,-0.1582869154301563,0.5808154575887482,-0.5833493958079194,-0.5674217841445568,-0.048698901161423946,-1.0,-0.001869924007022128
2000-11-29,134.375,135.90625,133.265625,84.68203735351562,6914100,40.12309596259039,88.52881164550274,28.993449868648696,6914100,-0.08657702496496288,0.5926910916834693,-0.610002951375681,-0.5751950632711278,-0.06656483023579918,-1.0,-0.008665659288879746
2000-11-30,132.5,133.5,129.75,83.94821166992188,11201600,38.03338148233544,88.36876785277813,29.667250045183923,11201600,-0.11130260711230006,0.5868182226064657,-0.6049005697943068,-0.5737177465826216,-0.07150750608827539,-1.0,-0.00047204192212124685
2000-12-01,133.1875,134.0625,131.0,83.90858459472656,7587200,37.918532320710796,88.23589492797345,30.161567707779554,7587200,-0.11268735788829286,0.5783540514356654,-0.5902661574842365,-0.5455957598020951,-0.07346975155524393,1.0,0.00850831409813324
2000-12-04,131.875,133.875,131.5,84.62250518798828,6996600,41.354433387533774,88.08437835692853,30.6311694872454,6996600,-0.12162394366531448,0.5872928931323016,-0.5977209083851652,-0.5612228550001428,-0.06609793793947538,1.0,0.03281011348996965
2000-12-05,134.875,138.25,134.40625,87.39897918701172,8883400,52.390218753599676,88.00148132323712,30.031090926450812,8883400,-0.02685907985977547,0.5583915851585892,-0.5820259599098095,-0.5539601398927354,-0.042165167985412366,-1.0,-0.015997560660287236
2000-12-06,137.78125,138.34375,135.03125,86.00080871582031,12888000,47.538813083790586,87.91402175902813,29.441023654247612,12888000,-0.06134756767302795,0.5432102440395968,-0.5818262557069455,-0.5378469090857985,-0.057283011243439264,-1.0,-0.013720716042106007
2000-12-07,134.875,135.875,133.65625,84.82081604003906,6529100,43.84839985589941,87.7934428405711,29.082691381882412,6529100,-0.03277808772649595,0.6020924925866935,-0.6086331287551128,-0.5701160490966438,-0.049133239908468185,1.0,0.002338627085583189
2000-12-08,137.0625,139.46875,133.875,85.01918029785156,10276300,44.62660943786074,87.6534297180125,28.009956329047256,10276300,-0.004460343291561433,0.5901167460630562,-0.6019063048846545,-0.5757482212492334,-0.04329358887780255,1.0,0.034755897455095885
2000-12-11,137.375,139.5625,136.71875,87.97409821,6405600,54.69855129564173,87.58996810921444,26.973215373086976,6405600,-0.09102356429393647,0.6121362205542644,-0.6404386576228186,-0.5746446805413745,0.014638284623476272,-1.0,-0.004282998289439677
2000-12-12,138.1875,138.8125,137.375,87.59730529785156,5022900,53.36559641739909,87.51619308480038,25.98831146492471,5022900,-0.08677426852686983,0.5615391665860192,-0.5864044399392998,-0.5540795845800351,0.01821100595652636,-1.0,-0.013696926391671416
2000-12-13,139.25,139.40625,136.03125,86.39749145507812,6070500,49.24992211387429,87.43547760018124,25.2821044184375,6070500,-0.08707742483597167,0.5775314038500363,-0.5846663265268796,-0.5682560043701401,-0.021451047674515555,-1.0,-0.012739692688955695
2000-12-14,135.875,136.5,134.03125,85.29681396484375,7678400,45.76312852757102,87.3176770020367,24.928312622949672,7678400,-0.09384683022584199,0.6117366101121376,-0.6135451116944,-0.5744814775175349,-0.0369457981824487,-1.0,-0.022586176916972622
2000-12-15,133.125,133.125,130.5625,83.37028503417969,9065300,40.375050211874466,87.15499893196835,25.067091416991172,9065300,-0.14732961916240367,0.5929668845075825,-0.6002942390821343,-0.5713511885126543,-0.04370837258260374,1.0,0.013361415345571004
2000-12-18,132.0625,133.46875,131.765625,84.48423004,7235400,44.44784040806373,87.05426345830547,25.122514950998642,7235400,-0.14489341698238295,0.5967919498586595,-0.5967919498586595,-0.5660555789928355,-0.02572320817255569,-1.0,-0.02036715158776148
2000-12-19,132.46875,134.96875,130.015625,82.76352692,9616600,39.912594399094694,86.93259948742812,25.397630335587753,9616600,-0.06953179299750947,0.5631615502381159,-0.5798066684966855,-0.5596475808279734,-0.03172576436421093,-1.0,-0.02896290104114385
2000-12-20,128.625,128.9375,126.09375,80.36645508,9994300,34.61398851387058,86.79234542862774,26.090769107522647,9994300,-0.06549488582434543,0.6005691749705825,-0.6307757175508246,-0.5709290050637198,-0.0645450049672669,1.0,0.006930552672076429
2000-12-21,126.0,128.859375,125.53125,80.92343903,14331500,36.71626614055757,86.67790664697188,26.80527166747048,14331500,-0.06706336471098212,0.6004811941992653,-0.6043696324747737,-0.568984844167647,-0.03500654223497379,1.0,0.029990014840827195
2000-12-22,129.0,131.109375,128.84375,83.35033416748047,10182900,45.01218837429441,86.65523956323165,26.978182569421918,10182900,-0.14224295491015568,0.5570272532941808,-0.5923615771226574,-0.5512347411911518,-0.025990565963335377,1.0,0.010740423592171755
2000-12-26,130.84375,132.34375,130.28125,84.24555206298828,4665300,47.73397738318036,86.59415359521407,26.882202755771672,4665300,-0.20036516436856464,0.5476842569196317,-0.572991593969553,-0.5458096393603783,-0.024123318090994994,1.0,0.0073195340109197815
2000-12-27,131.75,133.734375,131.25,84.86219024658203,4854100,49.58509212543616,86.53746765161056,26.508138853664047,4854100,-0.21679610641901684,0.5531235394145368,-0.570928633728341,-0.5464466290468604,0.0002535017685771912,1.0,0.003047273784535953
2000-12-28,132.8125,133.875,132.59375,85.12078857421875,8358700,50.37880079643978,86.5295843508293,26.124166446505424,8358700,-0.25220889332562413,0.5525170823092969,-0.5759005820072666,-0.5466251768735879,0.0051811604256934984,-1.0,-0.01892972202443821
2000-12-29,134.0625,134.28125,131.1875,83.50947570800781,8774600,45.56515785807594,86.49582046533125,25.954305494771184,8774600,-0.1889226932927134,0.5602827725708599,-0.5727650347514267,-0.5577128950630961,-0.005226269305642184,-1.0,-0.018103366839780977
2001-01-02,132.0,132.15625,127.5625,81.99767303466797,8737500,41.55341838914833,86.36756607080001,26.238377240346683,8737500,-0.23608013360371077,0.6053567438113445,-0.6079762070296848,-0.5709295129417307,-0.02277373130875915,1.0,0.048034542412682235
2001-01-03,128.3125,136.0,127.65625,85.93639373779297,19431600,53.131265912935405,86.31055038476485,25.757855569297266,19431600,0.08677959657253875,0.6098017799138208,-0.6117073217934536,-0.5556843905322482,0.015526467183710757,-1.0,-0.010763721656573133
2001-01-04,134.9375,135.46875,133.0,85.01139831542969,9219000,50.59638656408556,86.22710159327343,25.30135998180032,9219000,0.11993376349311496,0.4931101297024864,-0.5825658267085292,-0.48547366776294615,-0.02731817801296299,-1.0,-0.03264323797066637
2001-01-05,133.46875,133.625,129.1875,82.23635101,12911400,43.83893939463845,86.10005081187343,25.331854687759012,12911400,0.09054448207454191,0.5872871482400809,-0.593536310241026,-0.564496086824869,-0.0437723524003073,1.0,0.007740690795188021
2001-01-08,129.875,130.1875,127.6875,82.87291717529297,6625300,45.63267714796772,86.02737854014491,25.524123485168467,6625300,0.06679982385170663,0.6229896920374068,-0.6248897033837395,-0.5709293811478904,-0.022964868244448433,-1.0,-0.002640136051979325
2001-01-09,131.046875,131.5,129.421875,82.65412139892578,5702400,45.099495250858794,85.94557098399257,25.454769485572687,5702400,0.07569120593870067,0.5671585413759254,-0.5709293752098424,-0.5407627045385061,-0.027817945205307337,1.0,0.01756897796410284
2001-01-10,129.0,132.125,128.8125,84.10626983642578,8746100,49.33103335141979,85.8598852540121,25.269820031260572,8746100,0.08737735165826611,0.5854850645318596,-0.5909672472994074,-0.5658248228827224,-0.04396553590514163,1.0,0.0009459381128971156
2001-01-11,131.09375,133.484375,131.09375,84.18582916259766,7245100,49.56041474812007,85.75992507946407,24.838003126340375,7245100,0.11372332770904654,0.5337738821479762,-0.5709292572000105,-0.5315445596448541,-0.03894498950229208,-1.0,-0.0018901789448547701
2001-01-12,132.6875,133.71875,131.28125,84.02670288085938,7244000,49.08181522266502,85.62604202282344,24.38358812675064,7244000,0.08135843018428,0.5571949733583279,-0.585591973468438,-0.5571949733583279,-0.0274404792811771,1.0,0.006391945629147022
2001-01-16,132.0,133.1875,131.515625,84.56379699707031,8542200,50.80852880908166,85.50904891976485,23.951893877140392,8542200,0.08067514215884594,0.5791111093355202,-0.5913839936049673,-0.5623753580590015,-0.008593720371262159,1.0,0.004586904286513205
2001-01-17,134.84375,135.046875,132.640625,84.95168304,7851400,52.07259481365854,85.39683929443204,23.1803630508158,7851400,0.17539866958424066,0.5609516682957495,-0.574994320614698,-0.5552237443235468,0.018968365109606866,1.0,0.00995232334367091
2001-01-18,133.4375,135.703125,132.9375,85.79714965820312,8107000,54.79908632106028,85.30054718017423,22.324374352256857,8107000,0.16717668645279296,0.5872993350409317,-0.5896904000879226,-0.5613654756851064,0.015540410530835214,-1.0,-0.005680619733719916
2001-01-19,136.1875,136.1875,133.875,85.30976867675781,7782500,52.92979395422236,85.18181457519377,21.41937926921888,7782500,0.1817846445570115,0.5552672848874991,-0.5816740479213033,-0.5494395854593492,0.030765264018038252,1.0,0.00664584578296612
2001-01-22,134.25,135.78125,133.5625,85.87672424316406,7050900,54.85883644172781,85.07481826785704,20.61528062211491,7050900,0.19118128094347572,0.5963881055172003,-0.5963881055172003,-0.5692810105634892,0.06856429287168297,1.0,0.007875775783904082
2001-01-23,134.46875,136.65625,134.15625,86.55307006835938,8463100,57.116653927072235,85.02180603030821,19.676974805244196,8463100,0.21942270684637258,0.5632873887907588,-0.5811181807020128,-0.5552817271163182,0.06956737264060608,1.0,0.0029878311286590797
2001-01-24,136.25,137.3125,135.84375,86.81167602539062,6199900,57.98203129013538,84.98070892337462,18.730409997058764,6199900,0.23661325187104484,0.5535988485884666,-0.5788723599529083,-0.549988346964975,0.04152763024267059,-1.0,-0.002520613292695595
2001-01-25,136.25,137.25,135.65625,86.59285736083984,10818300,56.93507799648652,84.97846832278869,17.794909496768778,10818300,0.24999454536917526,0.5694893387399834,-0.5817284757852035,-0.5648096686932816,0.02786266147435934,-1.0,-0.0011486445826521807
2001-01-26,135.15625,136.125,134.453125,86.49339294433594,7136800,56.43623944628025,84.9877241516461,17.15039341538207,7136800,0.26808171097810707,0.5734554113653346,-0.5850037079625113,-0.5665986102607609,0.01922178408327846,1.0,0.0053361327374576994
2001-01-29,135.5,136.89999389648438,135.3699951171875,86.95493317,6705900,58.263589240147354,84.96099411021213,16.3699299101649,6705900,0.26157838378987586,0.5626193562204427,-0.5738196336869938,-0.5544901225753652,0.02154755173798728,1.0,0.008784755934005961
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,87.71881103515625,7069100,61.166924350342356,84.94398895271524,15.690305528339799,7069100,0.34859224271200423,0.5582784674803056,-0.5743786914175415,-0.5567833840149623,0.050405481431429866,-1.0,-0.005660631731057686
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,87.22226715,9706900,58.326605064987554,84.94481796270742,15.205572666099012,9706900,0.3865572877597954,0.5538286650639966,-0.5722967119751459,-0.5480145214429597,0.06371637050143009,1.0,0.006641476858787021
2001-02-01,137.10000610351562,137.9499969482422,136.25,87.80155181884766,8239100,60.62382774582289,84.96655273443594,14.66348865838098,8239100,0.3771529871911773,0.5752857428045469,-0.590190228714345,-0.5661139129598471,0.021703937062400147,-1.0,-0.022693050465641185
2001-02-02,137.39999389648438,137.99000549316406,134.75,85.80906677246094,8276600,50.3441215893755,84.973228149475,14.050979202062946,8276600,0.3811883720311179,0.5614758881070877,-0.5711567061236105,-0.5517948963033282,0.009383076538413748,1.0,0.007344339009489165
2001-02-05,134.8000030517578,135.94000244140625,134.75,86.43927764892578,4352900,53.05554389936606,84.98378128065352,13.469095218560815,4352900,0.3553867752169603,0.6012293230134595,-0.6081051884536958,-0.5703468767154322,0.051107893131283166,-1.0,-0.0029455146531865983
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,86.18466949,7106700,51.82433612429674,85.03029357914492,12.855089249193226,7106700,0.3253229337232775,0.5594762788191003,-0.5726647207017195,-0.5588978027707361,0.039961816569121345,-1.0,-0.005170144019939982
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,85.73908233642578,5748700,49.652693203082976,85.03358596807344,12.505982980512835,5748700,-0.10706607850084453,0.569884804947319,-0.5861289224309605,-0.568956544370025,0.037323740005783757,-1.0,-0.011656440789738931
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,84.73966979980469,5943300,45.08894611875229,85.00181793218476,12.301037093499907,5943300,-0.18828632660118816,0.5712787861676013,-0.579209739675047,-0.5591488622568105,0.007530948223132272,-1.0,-0.009615829536859577
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,83.92482758,9913000,41.7218484546791,84.9835008241168,12.484112057903749,9913000,-0.1387989284258325,0.5907544054658154,-0.5978348064886659,-0.5706929991344196,-0.003100303046176034,1.0,0.011453796900371405
